stationID,name,address,latitude,longitude,bonus,status,contract_name,bike_stands,available_bike_stands,available_bikes,last_update
210,MARIUS RENARD,MARIUS RENARD - AV CHARLES DE TOLLENAERE (FACE 60) - CHARLES DE TOLLENAERELAAN (TEGENOVER 60),50.827873,4.288707,FALSE,OPEN,Bruxelles-Capitale,25,12,13,2018-03-03T17:35:35+00:00
10,CHAPELLE / KAPEL,CHAPELLE/KAPEL - PLACE DE LA CHAPELLE/KAPELLEPLEIN,50.841345,4.351729,FALSE,OPEN,Bruxelles-Capitale,20,11,8,2018-03-03T17:35:19+00:00
100,GARE DE LUXEMBOURG/LUXEMBURGSTATION,GARE DE LUXEMBOURG/LUXEMBURGSTATION - RUE DE TREVES / TRIERSTRAAT,50.838411,4.37302,TRUE,OPEN,Bruxelles-Capitale,44,20,24,2018-03-03T17:35:48+00:00
334,MARCEL THIRY,MARCEL THIRY - AV MARCEL THIRY FACE 23,50.855593,4.439625,FALSE,OPEN,Bruxelles-Capitale,20,8,12,2018-03-03T17:35:45+00:00
232,DOMAINE / DOMEIN,DOMAINE / DOMEIN - AV DU DOMAINE (FACE 150) / DOMEINELAAN (VOOR 150),50.810875,4.329158,FALSE,OPEN,Bruxelles-Capitale,25,15,10,2018-03-03T17:36:02+00:00
142,BIENFAITEURS/WELDOENERS,BIENFAITEURS/WELDOENERS - AVENUE ROGIER / ROGIERLAAN 269/271,50.857319,4.386724,FALSE,OPEN,Bruxelles-Capitale,24,13,11,2018-03-03T17:36:17+00:00
160,ELISA,ELISA - PLACE PRINCESSE ELISABETH / PRINSES ELISABETHPLEIN 8 - 19,50.877501,4.380315,FALSE,OPEN,Bruxelles-Capitale,23,8,15,2018-03-03T17:36:06+00:00
14,PORTE DE NAMUR / NAAMSEPOORT,PORTE DE NAMUR/NAAMSEPOORT - BLD DU REGENT /REGENTLAAN 1,50.839024,4.362168,TRUE,OPEN,Bruxelles-Capitale,23,14,9,2018-03-03T17:35:40+00:00
204,DUPUIS,DUPUIS - BD SYLVAIN DUPUIS / SYLVAIN DUPUISLAAN 209-211-213,50.837326,4.293932,FALSE,OPEN,Bruxelles-Capitale,25,19,6,2018-03-03T17:34:16+00:00
164,KENNIS,KENNIS - BOULEVARD LAMBERMONT (20 M APRES 284)/LAMBERMONTLAAN   (20 M NA N?? 284),50.867643,4.385817,FALSE,OPEN,Bruxelles-Capitale,25,7,18,2018-03-03T17:34:33+00:00
283,PISCINE / ZWEMBAD,PISCINE / ZWEMBAD - RUE DE LOMBARTZYDE / LOMBARDSIJDESTRAAT,50.893158,4.376931,FALSE,OPEN,Bruxelles-Capitale,14,9,5,2018-03-03T17:34:31+00:00
112,PAGE/EDELKNAAP,PAGE-EDELKNAAP  -  CHAUSSEE DE WATERLOO/  WATERLOOSE STEENWEG 440 - 442,50.821567,4.356508,TRUE,OPEN,Bruxelles-Capitale,18,18,0,2018-03-03T17:33:48+00:00
248,PRINCE DE LIGNE / PRINCE LIJN,PRINCE DE LIGNE / PRINCE LIJN - CHEE DE WATERLOO FACE 1170 / WATERLOOSESTEENWEG VOOR 1170,50.795704,4.373631,FALSE,OPEN,Bruxelles-Capitale,22,11,11,2018-03-03T17:33:41+00:00
364,DOCKS BRUXSEL,DOCKS BRUXSEL - AVENUE JULES VAN PRAETLAAN,50.880887,4.374248,FALSE,OPEN,Bruxelles-Capitale,20,11,9,2018-03-03T17:33:40+00:00
242,MAISON COMMUNALE D'UCCLE/UKKEL GEMEENTEHUIS,MAISON COMMUNALE D'UCCLE/UKKEL GEMEENTEHUIS - PLACE JEAN VANDER ELST / JEAN VANDER ELST PLEIN,50.803791,4.333321,FALSE,OPEN,Bruxelles-Capitale,25,15,10,2018-03-03T17:33:39+00:00
123,BASCULE,BASCULE -  CHAUSSEE DE VLEURGAT (DEVANT 215 - 217) / VLEURGATSESTEENWEG  (N?? 215 - 217),50.817507,4.366498,TRUE,OPEN,Bruxelles-Capitale,25,17,8,2018-03-03T17:32:40+00:00
170,RIGA,RIGA - SQUARE FRANCOIS RIGA / FRANCOIS RIGASQUARE,50.87453,4.385378,FALSE,OPEN,Bruxelles-Capitale,20,13,7,2018-03-03T17:33:30+00:00
202,AUMALE,AUMALE - RUE D'AUMALE / AUMALESTRAAT 339-341,50.839554,4.312311,FALSE,OPEN,Bruxelles-Capitale,25,12,13,2018-03-03T17:32:40+00:00
192,AUBERGE DE JEUNESSE,"AUBERGE DE JEUNESSE - RUE DELAUNOY/STRAAT ,67",50.851562,4.332924,FALSE,OPEN,Bruxelles-Capitale,25,9,16,2018-03-03T17:33:14+00:00
120,BLYCKAERTS,BLYCKAERTS - PLACE RAYMOND BLYCKAERTS/RAYMOND BLYCKAERTSPLEIN,50.832872,4.37483,TRUE,OPEN,Bruxelles-Capitale,25,21,4,2018-03-03T17:33:35+00:00
322,PARC DU ROI BAUDOUIN / BOUDEWIJNPARK,PARC DU ROI BAUDOUIN / BOUDEWIJNPARK - RUE JEAN BAPTISTE MOYENSSTRAAT 400,50.889523,4.315953,FALSE,OPEN,Bruxelles-Capitale,20,12,8,2018-03-03T17:37:59+00:00
347,ERASME,ERASME - ROUTE DE LENNIK N??808,50.81482,4.26534,FALSE,OPEN,Bruxelles-Capitale,25,11,14,2018-03-03T17:37:54+00:00
215,CUREGHEM / KUREGEM,CUREGHEM / KUREGEM - AV RAYMOND VANDER BRUGGEN / VANDEN BRUGGENLAAN,50.836864,4.317321,FALSE,OPEN,Bruxelles-Capitale,25,13,12,2018-03-03T17:38:19+00:00
175,BEEKANT,BEEKANT - BOULEVARD EDMOND MACHTENS / EDMOND MACHTENSLAAN,50.854166,4.322948,FALSE,OPEN,Bruxelles-Capitale,25,16,9,2018-03-03T17:37:39+00:00
338,UCL,"UCL - AVENUE E.MOUNIER,40",50.851073,4.452706,FALSE,OPEN,Bruxelles-Capitale,26,16,10,2018-03-03T17:38:14+00:00
132,DEUX CHAUSSEES,DEUX CHAUSSEES - CHEE DE TERVURENLAAN FACE/TEGENOVER 93A,50.816338,4.433895,FALSE,OPEN,Bruxelles-Capitale,19,10,8,2018-03-03T17:37:53+00:00
82,PANNENHUIS,PANNENHUIS - RUE CHARLES DEMEER/CHARLES DEMEERSTRAAT  71,50.873012,4.341687,FALSE,OPEN,Bruxelles-Capitale,20,13,7,2018-03-03T17:38:17+00:00
87,MIROIR/SPIEGEL,MIROIR/SPIEGEL - AVENUE DE LAEKEN (FACE 36) / LAKENSE LAAN (TEGENOVER 36),50.871391,4.323914,FALSE,OPEN,Bruxelles-Capitale,25,9,16,2018-03-03T17:38:50+00:00
50,RIBAUCOURT,RIBAUCOURT - BLD LEOPOLD II / LEOPOLD II-LAAN 121-123,50.860862,4.339182,FALSE,OPEN,Bruxelles-Capitale,25,6,19,2018-03-03T17:40:21+00:00
173,BICHON,BICHON - PLACE BICHON / BICHONPLEIN,50.864656,4.394448,FALSE,OPEN,Bruxelles-Capitale,24,8,16,2018-03-03T17:40:28+00:00
187,ARSENAL/ARSENAAL,ARSENAL/ARSENAAL - BOULEVARD LOUIS SCHMIDT/ LOUIS SCHMIDTLAAN 2,50.826603,4.397117,FALSE,OPEN,Bruxelles-Capitale,25,15,10,2018-03-03T17:40:11+00:00
206,SAINT-GUIDON / SINT GUIDO,SAINT GUIDON / SINT GUIDO - AV PAUL JANSON (FACE AU 34-28) / PAUL JANSONLAAN (TEGENOVER 34-28),50.834755,4.305962,FALSE,OPEN,Bruxelles-Capitale,25,14,10,2018-03-03T17:40:33+00:00
